Canonical SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,0.714625066,0.196754312,0.16137155,0.213350117,0.293473075,0.178505686,0.221031201,0.310911741,0.261353652,0.424178192,0.228839156,0.423754317,0.287567907,0.533182635,4.07E-10,2.18E-08,6.89E-07,0.10021777,0.019674268,0.588554169,0.872759527,5.86E-17,0.58304814,0.960859464,0.650646934,0.227673844,0.390875119,0.456703136,0.659680246,0.38905927,0.927922501,0.173123908,0.227006037,0.999998998,0.196577675,0.231638715,0.41457259,0.2457315,0.018830388,0.145064487,0.018830388,0.019486916,0.989556067,0.012640252,0.88916507,0.844864525,0.830700988,0.306806865,0.224519765,0.061316334,0.079831729,9.94E-22,0.918732282,0.5,0.635287782,4.83E-15,0.38583405,0.168438018,0.055286669,0.098237397,5.70E-08,0.214297517,0,1.14E-21,2.40E-23,0.183010679,0.344810951,5.76E-21,3.61E-15,0.145980119,1.74E-22,1.18E-10,0.059983379,9.05E-08,4.61E-10,0.157072376,0.627615573,0.837729981,0.499413009,0.446620263,0.396613874,0.12445963,0.849838342,0.167096874,0.190569145,8.79E-24,0.331364012,0.822909696,0.36653867,5.30E-05,1.43E-16,0.286780456,0.994857612,0,0.994198831,0.433865677,1.20E-11,2.86E-09,0.086765849,0.623171942,0.999490234,0.277639012,5.30E-05,0.009144379,5.30E-05,0.996760497,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.127127268,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.522329168,0.001181573,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.923236754,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.986914419,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999907578,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.829733611
C1=CC2=C(C=C1Cl)NC(=O)O2,0.970782492,0.068402248,0.004491669,0.002658944,0.003566063,0.006139913,0.004051263,0.004826154,0.005420847,0.005779342,0.008198266,0.007655195,0.013540891,0.012832571,0.592375239,0.264869665,6.89E-07,0.10021777,0.457933059,2.51E-11,9.26E-11,0.667467788,1.09E-06,0.158330391,0.765922929,0.006769321,0.962127486,0.978252894,0.99202111,2.16E-14,0.921231511,0.005699067,0.008979741,0.999998998,0.001655581,0.001285852,0.131303911,0.005095072,0.078057231,0.320647847,0.078057231,0.958645186,0.944745667,0.962038351,0.463974734,0.697253502,0.159510022,0.005410588,0.006780856,0.436076719,0.124047371,9.94E-22,0.142492255,0.062963133,0.358206967,0.865038246,0.38583405,0.084738831,0.47446924,0.098237397,5.70E-08,0.002152298,0,1.14E-21,2.40E-23,0.0371321,0.10710235,5.76E-21,0.984107635,0.145980119,1.74E-22,0.8934579,0.324971072,0.634174011,4.61E-10,0.157072376,0.247889618,0.11369335,0.133801905,0.196467362,0.120265673,0.176561512,0.555539728,0.167096874,0.193425825,8.79E-24,0.019854397,0.030449467,0.189013535,5.30E-05,1.43E-16,0.343646455,6.95E-13,0,0.985489826,0.0072224,1.20E-11,2.86E-09,0.008253923,0.215197058,0.999490234,0.986004282,5.30E-05,0.140126205,5.30E-05,0.993019296,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.898441213,0.054353652,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.796811614,0.999986066,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,6.87E-10,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,1,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.593803479
CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,0.276461823,0.147040384,0.251608672,0.306267256,0.326602436,0.258328885,0.380214261,0.43015193,0.514659018,0.60109363,0.502632527,0.597599272,0.498127618,0.612120366,4.07E-10,0.511302312,6.89E-07,0.53734205,0.32379416,0.679645679,0.934237653,5.86E-17,0.622103607,0.38601177,0.349110783,0.280000867,0.665586871,0.565828692,0.441273498,0.808844339,0.883619604,0.260175584,0.265125895,0.999998998,0.304760137,0.326486623,0.540052984,0.293577074,0.151644509,0.846445624,0.151644509,0.678118168,0.733377258,0.666836286,0.56934842,0.140634017,0.634805542,0.300899395,0.275081904,0.436076719,0.193672288,0.999952139,0.918732282,0.937036867,0.358206967,4.83E-15,0.083757738,0.307072713,0.47446924,0.207512384,5.70E-08,0.33566922,0.895426771,0.980001175,0.942792245,0.286533923,0.118106749,0.466400899,3.61E-15,0.842363838,0.973030779,1.18E-10,0.83469186,9.05E-08,4.61E-10,0.157072376,0.788282351,0.446857134,0.139066588,0.466406373,0.396613874,0.565006285,0.562307132,0.167096874,0.205072372,0.985538915,0.820091804,0.22941713,0.153082491,5.30E-05,0.699547846,0.603355119,0.978907593,0.709806361,0.985746201,0.248531916,0.527041783,0.934835514,0.78121552,0.176829806,2.99E-06,0.277639012,5.30E-05,0.247560654,5.30E-05,0.919411385,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.41513158,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.797135339,0.930634119,7.11E-15,0.16834648,0.167982932,6.87E-10,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.898641578,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,0.999999999,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.963221652
CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl,0.794521203,0.079043907,0.101877461,0.082540949,0.125889685,0.063953855,0.077933753,0.095210052,0.185757762,0.342431054,0.127405893,0.191714931,0.082152628,0.123913088,0.832331241,0.264869665,6.89E-07,0.218884702,0.136926833,0.311747503,0.797556959,0.547154511,0.53771055,2.39E-11,0.94999777,0.139936558,0.933445331,0.601497907,0.213972761,0.674775027,0.948983233,0.080716049,0.150011126,0.999998998,0.128050926,0.044956548,0.355456125,0.114307833,0.093436413,0.705464002,0.093436413,0.878386464,0.666055595,0.887636931,0.152771121,0.285446595,0.547852481,0.08823817,0.138460961,0.436076719,0.124047371,0.999952139,0.142492255,0.5,0.358206967,4.83E-15,0.083757738,0.084738831,0.47446924,0.207512384,5.70E-08,0.214297517,0.895426771,1.14E-21,0.880663973,0.124108698,0.347051013,0.661431386,0.984194305,0.145980119,1.74E-22,0.898279735,0.059983379,0.634174011,4.61E-10,0.99999986,0.257864006,0.46908316,0.146087832,0.027500884,0.120265673,0.582293604,0.743178614,0.167096874,0.075581009,8.79E-24,0.683298227,0.030449467,0.153082491,5.30E-05,0.699547846,0.276030989,6.95E-13,0.709806361,0.994145554,0.208348212,0.245298863,2.86E-09,0.607082432,0.176829806,2.99E-06,0.277639012,5.30E-05,0.145127857,5.30E-05,0.998829376,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.288334023,0.156123619,1,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.999999894,0.999999893,0.5,0.069365881,7.11E-15,0.16834648,0.167982932,6.87E-10,0.001181573,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.999970623,0.167346595,7.14E-07,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,0.970069374,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.933889679
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,0.718132229,0.4320649,0.290969894,0.273234958,0.224396358,0.311177182,0.359345483,0.283526267,0.420187222,0.312587623,0.495519648,0.375896437,0.511219267,0.384987514,0.844584883,0.814816902,6.89E-07,0.557585252,0.671548909,0.61469468,0.774902719,0.381257372,0.510372066,0.169193221,7.52E-13,0.272754371,0.798261793,0.72386311,0.603162413,0.592433516,0.63530426,0.309863159,0.276195906,0.999998998,0.219906338,0.143843316,0.319713988,0.260486735,0.908687111,0.697959675,0.908687111,0.865946573,0.623921131,0.874447696,0.148403006,0.292935227,0.136039615,0.258694785,0.26749159,0.707278687,0.5,0.999952139,0.918732282,0.937036867,0.358206967,0.865038246,0.38583405,0.492264867,0.731660206,0.490771238,5.70E-08,0.117447624,0.895426771,0.980001175,0.942792245,0.304685811,0.782411695,0.706252178,3.61E-15,0.830338143,1.74E-22,0.898279735,0.31225737,0.789306965,4.61E-10,0.157072376,6.03E-26,0.196206139,0.926105154,0.439538442,0.614412537,0.563070938,0.550949283,0.167096874,0.412167098,8.79E-24,0.390496217,0.811563216,0.258547183,5.30E-05,1.43E-16,0.81510146,0.993679481,0,9.80E-13,0.604649074,1.20E-11,0.938642135,0.56302071,0.164329545,2.99E-06,0.9857295,5.30E-05,0.519467987,5.30E-05,0.5,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.971818283,0.316304148,5.71E-19,3.32E-10,9.64E-10,7.11E-15,1,0.796811614,0.165079548,0.167040631,0.999999894,0.999999893,0.5,0.069365881,7.11E-15,0.16834648,0.167982932,0.522329168,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.879726585,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0.945900613,8.34E-25,5.30E-05,0.999979121,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.969506553
CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,0.955503236,0.037137599,0.056989403,0.063847996,0.068759875,0.038605067,0.04801761,0.043494089,0.059199709,0.055624964,0.028046703,0.024328682,0.025511925,0.020264193,0.584017079,0.264869665,6.89E-07,0.220288916,0.49505542,2.51E-11,9.26E-11,0.932682967,1.09E-06,2.39E-11,0.851994208,0.054491449,0.87482037,0.575875526,0.308179256,0.600771737,0.921231511,0.043508968,0.054745,0.999998998,0.09942605,0.106361661,0.440514145,0.052936128,0.147986003,0.68570253,0.147986003,0.882898385,0.89384492,0.892383938,0.203044317,0.305139517,0.410489273,0.048032841,0.05352817,0.061316334,0.124047371,9.94E-22,0.142492255,0.062963133,0.358206967,4.83E-15,0.083757738,0.168438018,0.055286669,0.098237397,5.70E-08,0.214297517,0,1.14E-21,2.40E-23,0.090742072,0.328121284,0.466400899,0.984194305,0.145980119,1.74E-22,0.898279735,0.059983379,0.634174011,4.61E-10,0.157072376,0.247889618,0.601550791,0.133801905,0.241872742,0.026103288,0.561764282,0.39839552,0.167096874,0.075581009,8.79E-24,0.537941719,0.22941713,0.148636681,5.30E-05,0.699547846,0.276030989,6.95E-13,0.709806361,0.985489826,0.154245737,0.460528584,2.86E-09,0.391863776,0.176829806,0.999490234,0.277639012,5.30E-05,0.067225841,5.30E-05,0.993226411,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.139606732,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,6.87E-10,0.001181573,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.999974644,0.847532931,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.779097293
CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,0.645307473,0.450699764,0.565797762,0.633513383,0.648347773,0.599447281,0.651330465,0.623413736,0.502089339,0.457351834,0.562823166,0.533011861,0.508241764,0.481783096,4.07E-10,2.18E-08,6.89E-07,0.10021777,0.161090354,0.922214999,9.26E-11,5.86E-17,0.754326716,0.888781241,0.772609857,0.557764016,0.033093269,0.02973317,0.033062727,0.287159066,0.582008039,0.574166291,0.540027284,0.999998998,0.645656294,0.804695855,0.684474268,0.634553311,0.021633923,0.839265395,0.021633923,0.050412503,0.982750237,0.03826606,0.879037139,0.148292284,0.9661319,0.722732564,0.558098881,0.061316334,0.079831729,9.94E-22,0.142492255,0.062963133,0.964007726,4.83E-15,0.617764784,0.084738831,0.055286669,0.03345758,5.70E-08,0.773347691,0,1.14E-21,2.40E-23,0.564695742,0.336448588,0.736423902,3.61E-15,0.145980119,1.74E-22,1.18E-10,0.059983379,9.05E-08,4.61E-10,0.157072376,0.989812694,0.529126172,0.261447945,0.177031063,0.396613874,0.181889385,0.539514119,0.167096874,0.190569145,8.79E-24,0.277330565,0.746367583,0.948743332,5.30E-05,0.699547846,0.276030989,6.95E-13,0.709806361,0.985489826,0.41528829,1.20E-11,2.86E-09,0.586209579,0.954951864,2.99E-06,0.98529412,5.30E-05,0.013397904,5.30E-05,0.995376561,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.420450439,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.277430427,0.001181573,0.164332634,0.000837777,0.999999598,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.96401724,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.201710586
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,0.742352647,0.204450337,0.202220032,0.295718245,0.310293371,0.221362688,0.330080725,0.308432126,0.389942397,0.359892338,0.385858129,0.326279471,0.467230489,0.391581797,4.07E-10,2.18E-08,6.89E-07,0.10021777,0.019674268,0.789169107,0.882772169,5.86E-17,0.464766049,0.960859464,0.650646934,0.214807989,0.29490635,0.324114644,0.473210735,0.517457234,0.880287962,0.214324837,0.199909527,0.999998998,0.236266077,0.291264899,0.424608661,0.267348428,0.019066364,0.146921535,0.019066364,0.01649841,0.990352519,0.010401968,0.890668265,0.842933298,0.767687441,0.351692219,0.211488682,0.061316334,0.079831729,9.94E-22,0.918732282,0.5,0.635287782,4.83E-15,0.38583405,0.084738831,0.055286669,0.03345758,5.70E-08,0.214297517,0,1.14E-21,2.40E-23,0.222354992,0.344810951,5.76E-21,3.61E-15,0.145980119,1.74E-22,1.18E-10,0.059983379,9.05E-08,4.61E-10,0.157072376,0.632388518,0.93942951,0.525482004,0.027500884,0.396613874,0.12445963,0.564505943,0.167096874,0.190569145,8.79E-24,0.398652611,0.822909696,0.529943212,5.30E-05,1.43E-16,0.286780456,0.994857612,0,0.985489826,0.433865677,0.585706189,2.86E-09,0.320267135,0.46658937,0.999490234,0.277639012,5.30E-05,0.009144379,5.30E-05,0.994357563,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.155465036,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.522329168,0.001181573,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.923236754,0.999897784,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.986914419,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999907578,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.87147016
C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,0.441719791,0.146950943,0.226324043,0.305135904,0.319949511,0.287076951,0.410075789,0.385633691,0.372405603,0.343320344,0.420630649,0.362096795,0.455627627,0.369144144,4.07E-10,2.18E-08,6.89E-07,0.22400138,0.019674268,0.573227987,0.953478348,5.86E-17,0.585578291,0.876817134,0.772609857,0.26568389,0.113471268,0.120261743,0.169436675,0.572274173,0.904752367,0.260175584,0.248200336,0.999998998,0.314616982,0.559529118,0.59611624,0.317270823,0.019066987,0.188941052,0.019066987,0.042382797,0.19673738,0.031285143,0.726622639,0.799489588,0.8363223,0.358679586,0.262225946,0.061316334,0.079831729,9.94E-22,0.918732282,0.5,0.635287782,4.83E-15,0.38583405,0.084738831,0.055286669,0.03345758,5.70E-08,0.466310264,0,0.980001175,0.880663973,0.269213145,0.336448588,0.485302394,3.61E-15,0.145980119,1.74E-22,1.18E-10,0.059983379,9.05E-08,4.61E-10,0.157072376,0.869611702,0.697377399,0.248868774,0.241872742,0.396613874,0.181889385,0.23570709,0.167096874,0.190569145,8.79E-24,0.519938132,0.746367583,0.71670512,5.30E-05,1.43E-16,0.03731604,6.95E-13,0,0.985489826,0.41528829,0.242464816,2.86E-09,0.681236724,0.665163947,0.999490234,0.277639012,5.30E-05,0.013397904,5.30E-05,0.993848328,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.188207489,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.277430427,0.001181573,0.164332634,0.000837777,0.166325734,0.999620393,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,0.999979465,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.749883238
C1CCC(C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl,0.72888299,0.379849326,0.289774803,0.206325968,0.359040071,0.222980156,0.244268936,0.642670417,0.356370908,0.790924627,0.393009232,0.815732715,0.48943727,0.875631487,0.912791524,0.76394622,6.89E-07,0.348363146,0.513636091,0.473286649,0.853634158,5.86E-17,1.09E-06,0.320003296,0.780749642,0.457798766,0.813687238,0.64551574,0.506192869,0.787093644,0.953436006,0.260175584,0.474939259,0.999998998,0.348987851,0.177851306,0.448135344,0.287733403,0.351637083,0.189535639,0.351637083,0.362256546,0.519738561,0.354711943,0.03748074,0.798878149,0.137681088,0.242133864,0.456520724,0.909485173,0.694831549,0.999952139,0.918732282,0.937036867,0.358206967,4.83E-15,0.083757738,0.492264867,0.855890346,0.808272143,5.70E-08,0.117447624,0.895426771,1.14E-21,0.880663973,0.323639984,0.139280564,0.65056571,3.61E-15,0.949479014,1.74E-22,1.18E-10,0.059983379,0.94713421,0.953067668,0.157072376,0.650307618,0.188639076,0.080760151,0.648115449,0.396613874,0.687540002,0.884575337,0.167096874,0.184639262,0.996070545,0.800918726,0.183906904,0.074439382,5.30E-05,1.43E-16,0.802553032,0.983837341,0,0.985489826,0.248494261,0.781116717,0.939529362,0.613039485,0.151966318,0.999490234,0.277639012,5.30E-05,0.860813813,5.30E-05,0.03973536,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.990478335,0.05001945,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,6.87E-10,0.838411761,0.999887438,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.879726585,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,0.999991945,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.736125225
